trueLabel,bestAnswer,score
0,0,4.186879E-4
0,0,1.200802E-3
0,0,6.701282E-2
0,0,4.046055E-2
0,0,1.046238E-3
0,0,1.097798E-3
0,0,8.728595E-2
0,0,2.195197E-3
0,0,1.248121E-2
0,0,8.294686E-2
0,0,4.122057E-3
0,0,2.151133E-3
0,0,3.685382E-2
1,0,1.719232E-1
0,0,5.888035E-3
0,0,1.258473E-1
0,0,1.384611E-2
0,0,1.453688E-2
0,0,9.695166E-2
0,0,5.427558E-3
0,0,9.285843E-2
0,0,1.35476E-2
0,0,3.866276E-2
0,0,1.752399E-1
0,0,1.694776E-3
0,0,6.878062E-3
0,0,1.88872E-2
0,0,2.774009E-2
0,0,9.628311E-3
0,0,2.927306E-3
0,0,1.532188E-1
0,0,2.858584E-1
0,0,9.48752E-2
1,1,7.77449E-1
0,0,1.762854E-1
0,0,9.236448E-3
0,0,7.615626E-4
0,0,1.760549E-2
0,0,8.311762E-3
0,0,6.609119E-2
0,0,8.234991E-4
0,0,3.392279E-2
0,0,1.148819E-2
0,0,1.065883E-2
0,0,2.863825E-1
0,0,9.247641E-3
0,0,3.282031E-2
0,0,9.818635E-2
0,0,7.27843E-4
0,0,1.433642E-3
0,0,1.803341E-1
0,0,7.295487E-4
0,0,1.571662E-2
0,0,4.321086E-3
0,0,6.396352E-3
0,0,1.362712E-3
0,0,8.174249E-4
0,0,6.702575E-2
0,0,5.132087E-3
0,0,9.652986E-2
0,0,4.008731E-2
0,0,3.010601E-1
0,0,4.817398E-3
0,0,5.901154E-2
0,0,9.739652E-2
0,0,2.052284E-2
0,0,2.657442E-2
0,0,3.852775E-3
0,0,2.659145E-2
0,0,4.615648E-3
0,0,3.762512E-2
0,0,5.734421E-2
0,0,4.616501E-1
0,0,1.029436E-2
0,0,7.605914E-2
0,0,1.896549E-1
0,1,6.189559E-1
1,0,4.848855E-1
0,0,1.965962E-3
0,0,1.834067E-2
0,0,1.196436E-2
0,0,2.993714E-1
0,0,3.52026E-2
0,0,4.367029E-2
0,0,3.236303E-2
0,0,2.873646E-2
0,0,3.48168E-3
0,0,3.143846E-3
0,0,4.841687E-2
0,0,8.861629E-4
0,0,3.082146E-2
0,0,1.993864E-1
0,0,2.554128E-1
0,1,5.893745E-1
0,0,1.861851E-4
0,0,3.747586E-1
0,0,9.319043E-4
0,0,1.397828E-2
0,0,1.085702E-2
0,0,7.603519E-4
0,0,1.725143E-2
0,0,1.75932E-1
0,0,3.19236E-2
0,0,1.01265E-1
0,0,7.398691E-2
0,0,2.386176E-1
0,0,1.964549E-4
0,0,2.64048E-1
0,0,4.135429E-3
0,0,7.352107E-2
0,0,2.503601E-3
0,0,3.76594E-2
0,0,2.446091E-3
0,0,2.915004E-3
0,0,1.703246E-1
0,0,1.102139E-2
0,0,5.841573E-3
0,0,3.791632E-3
0,0,4.078428E-2
0,0,6.774028E-3
0,0,1.420961E-3
0,0,2.901802E-2
0,0,8.009458E-2
0,0,1.066405E-1
0,0,2.321846E-1
0,0,2.38052E-4
0,0,1.014176E-2
0,0,7.84542E-3
0,0,2.579026E-4
0,0,8.726487E-4
0,0,2.709612E-1
0,0,5.649291E-3
0,0,8.247838E-3
0,0,2.090466E-3
0,0,1.234364E-2
0,0,1.531648E-1
0,0,7.919692E-4
0,0,1.486162E-2
0,0,7.26592E-3
0,0,5.41757E-2
0,0,1.44168E-3
0,0,1.413162E-2
0,0,3.766974E-4
0,0,8.82445E-2
0,0,4.925741E-2
0,1,8.406952E-1
0,0,2.424605E-3
0,0,5.492069E-2
0,0,5.582712E-2
0,0,6.848519E-2
0,0,4.263305E-2
0,0,1.990327E-2
0,0,3.962254E-4
0,0,1.435437E-3
0,0,7.093537E-2
0,0,1.20904E-1
0,0,1.400243E-2
0,0,1.387668E-3
0,0,4.391332E-2
0,0,3.295843E-1
0,0,8.994277E-3
0,0,1.10086E-1
0,0,2.304054E-1
0,0,5.639634E-4
0,0,2.906875E-4
0,0,2.548925E-1
0,0,7.236944E-2
0,0,8.067275E-2
0,0,8.824519E-3
0,0,2.098339E-4
0,0,3.759854E-2
0,0,2.891691E-3
0,0,4.501604E-2
0,0,9.909956E-4
0,0,2.627323E-2
0,0,3.087237E-2
0,0,8.001809E-2
0,0,1.446843E-2
0,0,5.915655E-2
0,0,1.764228E-1
0,0,2.118836E-1
0,0,4.045037E-1
0,0,1.277056E-2
0,0,5.500354E-3
0,0,1.799552E-1
0,0,1.269757E-1
0,0,8.972002E-4
0,0,1.075999E-1
0,0,5.977293E-2
0,0,4.120312E-3
0,0,2.794398E-3
0,0,1.973702E-3
0,0,2.046395E-1
0,0,6.371865E-2
0,0,1.532453E-3
0,0,1.477907E-1
0,0,5.234627E-3
0,0,7.962847E-3
0,0,9.587347E-4
0,0,6.014122E-2
0,0,7.749597E-3
0,0,1.147604E-1
0,0,1.600928E-4
0,0,1.908674E-1
0,0,2.907593E-2
0,0,3.34465E-3
0,0,1.761136E-4
1,0,2.065124E-2
0,0,1.883307E-2
0,0,3.690355E-2
0,0,8.090508E-3
0,0,6.362211E-2
0,0,2.122738E-1
0,0,3.360948E-2
0,0,3.228399E-2
0,0,1.05644E-1
0,0,5.691729E-3
0,0,3.791104E-3
0,0,4.778155E-1
0,0,3.80364E-3
0,0,1.744653E-2
0,0,1.415847E-2
0,0,2.592994E-2
0,0,1.651563E-2
0,0,3.168989E-3
0,0,2.148488E-2
0,0,4.0678E-4
0,0,1.799834E-1
0,0,7.990057E-3
0,0,7.251268E-3
0,0,2.290028E-2
0,0,1.287455E-2
0,0,2.057881E-2
0,0,2.403586E-3
0,0,2.383307E-4
0,0,3.975162E-3
0,0,1.208705E-3
0,0,8.515067E-3
0,0,1.189533E-2
0,0,4.365952E-2
0,0,3.501843E-3
0,0,6.429666E-3
0,0,3.637497E-3
0,0,9.005946E-2
0,0,3.986468E-2
0,0,5.60995E-3
0,0,2.17187E-2
0,0,1.327031E-2
0,0,1.716625E-3
1,0,1.933312E-2
0,0,1.080859E-2
0,0,2.078325E-3
0,0,1.668282E-4
0,0,1.680315E-1
0,0,3.999899E-3
0,0,4.875953E-2
0,0,1.173581E-2
0,0,2.857035E-4
0,0,3.783254E-4
0,0,1.176305E-3
0,0,5.75541E-3
0,0,7.311978E-3
0,0,7.823893E-4
0,0,3.64087E-3
0,0,1.455625E-3
0,0,2.746727E-3
0,0,1.510121E-2
0,0,1.451511E-3
0,0,1.741329E-2
0,0,5.1275E-3
0,0,8.364213E-3
0,0,3.137577E-3
0,0,7.157537E-3
0,0,7.713896E-2
0,0,1.988621E-3
0,0,4.23983E-3
0,0,4.232256E-5
0,0,5.788707E-4
0,0,1.668723E-2
0,0,2.54281E-3
0,0,7.748067E-4
0,0,3.056637E-4
1,0,1.861345E-1
0,0,1.359502E-5
0,0,8.149942E-4
0,0,1.639169E-2
0,0,1.674511E-2
0,0,1.953281E-2
0,0,3.546673E-2
0,0,1.298839E-3
0,0,1.107226E-2
0,0,1.525217E-2
0,0,4.969165E-2
0,0,2.555801E-4
0,0,6.05565E-3
0,0,5.246414E-2
0,0,1.22383E-2
0,0,2.981978E-4
0,0,2.996505E-2
0,0,1.484097E-2
0,0,8.876251E-4
0,0,7.009177E-3
0,0,2.44696E-2
0,0,2.268327E-5
1,0,2.240235E-1
0,0,4.521661E-3
0,0,1.197877E-1
0,0,3.435513E-5
0,0,2.826191E-1
0,0,3.381467E-4
0,0,8.706858E-5
0,0,1.074635E-1
0,0,1.624521E-2
0,0,1.08028E-2
0,0,3.323908E-1
0,0,8.398454E-3
0,0,3.181969E-2
0,0,1.487018E-2
0,0,3.330331E-4
0,0,1.447635E-2
0,0,3.553967E-3
0,0,1.545856E-1
0,0,5.320949E-3
1,0,1.400156E-1
0,0,7.196242E-3
0,0,2.808305E-2
0,0,2.271797E-3
0,0,6.805205E-3
0,0,8.12924E-4
0,0,2.271787E-2
0,0,3.602131E-3
0,0,3.651163E-3
0,0,3.748655E-3
0,0,2.220303E-4
0,0,1.894949E-3
0,0,1.703541E-1
0,0,8.475326E-3
0,0,4.438201E-2
0,0,3.787823E-5
0,0,5.045316E-2
0,0,6.726577E-3
0,0,8.24988E-5
0,0,1.245117E-3
0,0,3.373952E-3
0,0,1.764755E-1
0,0,8.136711E-5
0,0,1.134802E-2
0,0,1.71804E-1
0,0,8.606301E-2
0,0,2.797501E-2
1,0,1.666465E-1
0,0,1.309122E-2
0,0,3.190725E-3
0,0,2.067289E-2
0,0,1.20212E-2
0,0,3.089357E-3
0,0,1.696148E-3
0,0,5.010872E-3
0,0,3.513108E-4
0,0,2.031623E-4
0,0,8.116636E-3
0,0,9.930462E-4
0,0,7.027841E-3
0,0,1.86692E-4
0,0,5.429561E-3
0,0,1.595751E-4
0,0,1.641534E-1
0,0,9.137706E-3
0,0,3.405651E-3
0,0,3.93786E-3
0,0,1.74731E-3
0,0,4.204552E-4
0,0,4.738156E-3
0,0,5.371557E-3
0,0,1.24481E-2
0,0,6.565E-2
0,0,5.297856E-3
0,0,8.744156E-2
0,0,7.671179E-4
0,0,1.267213E-3
0,0,1.518926E-2
0,0,3.242973E-3
0,0,1.302421E-1
0,0,9.413038E-4
0,0,1.4704E-1
0,1,5.066573E-1
0,0,4.002245E-3
0,0,1.759662E-1
0,0,3.682459E-4
0,0,8.914117E-3
0,0,4.797967E-2
0,0,1.399786E-1
0,0,4.581481E-5
0,0,4.387591E-4
0,0,1.529151E-2
0,0,1.265982E-3
0,0,1.955489E-2
0,0,1.529065E-3
0,0,1.255956E-3
0,0,3.983937E-3
0,0,7.63724E-3
1,0,7.463521E-2
0,0,7.771668E-3
0,0,1.424044E-3
0,0,4.3838E-5
0,0,2.420791E-3
0,0,4.020329E-3
0,0,1.35368E-2
0,0,3.938235E-3
0,0,2.451631E-4
0,0,2.122663E-3
0,0,2.221075E-1
0,0,6.958131E-4
0,0,1.264751E-2
0,0,3.986649E-4
0,0,7.590649E-3
0,0,4.429046E-4
0,0,4.747724E-4
0,0,4.121166E-2
0,0,2.295606E-4
0,0,8.459061E-3
0,0,3.542572E-3
0,0,4.579574E-2
0,0,1.220382E-3
0,0,1.601971E-3
0,0,1.295822E-3
0,0,2.053089E-3
0,0,8.978538E-2
0,0,2.33993E-4
0,0,4.274007E-3
0,0,2.868542E-1
0,0,7.524332E-3
0,0,1.550204E-1
0,0,4.709582E-3
0,0,7.547112E-5
0,0,1.504709E-5
0,0,4.257356E-2
0,0,4.326345E-3
0,0,1.319582E-2
0,0,4.050884E-5
1,0,3.888417E-2
0,0,7.702144E-3
0,0,2.375098E-3
0,0,1.47613E-3
0,0,2.000655E-2
0,0,1.290268E-3
0,0,3.384796E-3
0,0,3.31548E-1
0,0,1.650506E-2
0,0,3.181527E-3
0,0,1.017546E-3
0,0,3.062631E-3
0,0,1.073981E-3
0,0,9.525378E-3
0,0,2.017072E-2
0,0,9.257347E-2
0,0,6.577452E-2
0,0,1.921987E-2
0,0,2.444395E-3
0,0,3.392384E-2
0,0,4.397516E-3
0,0,1.739152E-3
0,0,1.129443E-4
0,0,3.843472E-1
0,0,5.06847E-3
0,0,2.48921E-3
0,0,1.805471E-1
0,0,9.205396E-3
0,0,6.987053E-2
0,0,4.202738E-3
0,0,5.646052E-2
0,0,2.547692E-2
0,0,5.194836E-3
0,1,5.525255E-1
0,0,3.155993E-3
0,0,2.867513E-3
0,0,1.839155E-3
0,0,9.031292E-2
0,0,3.965999E-2
0,0,1.351774E-1
0,0,1.051903E-1
0,0,2.048519E-3
0,0,1.075752E-2
1,0,1.030021E-1
0,0,3.017785E-3
0,0,1.962603E-3
0,0,1.417517E-2
0,0,2.809316E-2
0,0,2.429545E-2
0,0,4.724355E-3
0,0,1.623474E-2
0,0,4.497785E-3
0,0,6.547732E-2
1,0,2.911649E-1
0,0,4.479131E-3
0,0,4.112105E-3
0,0,2.174326E-4
0,0,1.168688E-1
0,0,1.680983E-1
0,0,4.869135E-4
0,0,5.932566E-2
0,0,3.117996E-3
0,0,4.225867E-4
0,0,8.996029E-5
0,0,1.317898E-2
0,0,1.321738E-1
0,0,4.911594E-4
1,0,1.499546E-1
0,0,4.155854E-3
0,0,4.152716E-2
0,0,1.268309E-3
0,0,1.582073E-2
0,0,3.038342E-4
0,0,2.527347E-1
0,0,5.292824E-4
0,0,2.282865E-3
0,0,1.141672E-4
0,0,4.157699E-3
0,0,2.258791E-4
0,0,9.027803E-3
0,0,1.221327E-1
0,0,1.596284E-4
0,0,6.340535E-3
0,0,8.270604E-3
0,0,6.534348E-3
0,0,4.72467E-1
0,0,4.990558E-4
0,0,9.18761E-3
0,0,1.243791E-1
0,0,1.426469E-3
0,0,1.861312E-4
0,0,1.766836E-3
0,0,3.640112E-3
0,0,1.413983E-1
0,0,7.993396E-3
0,0,2.252818E-3
0,0,1.072506E-2
0,0,7.030476E-2
1,0,4.185527E-1
0,0,1.16038E-3
0,0,3.046039E-3
0,0,1.972413E-2
0,0,3.821679E-3
0,0,1.006428E-2
0,0,1.971838E-4
0,0,5.17591E-3
0,0,1.707597E-2
0,0,9.980859E-4
0,0,2.504253E-1
0,0,8.17678E-2
0,0,2.148403E-3
0,1,5.151907E-1
0,0,2.156372E-4
0,0,1.768164E-2
0,0,5.101797E-4
0,0,1.216197E-3
0,0,6.942258E-2
0,0,2.184326E-3
0,0,4.438704E-3
0,0,8.900028E-2
0,0,3.218684E-2
0,0,1.477942E-2
0,0,6.807819E-2
0,0,3.800298E-3
0,0,6.837364E-4
0,0,1.435624E-2
0,0,9.193788E-3
0,0,1.670036E-2
0,0,1.409984E-1
0,0,1.802669E-3
0,0,9.892661E-3
0,0,2.636681E-4
0,0,6.795826E-2
0,0,4.726853E-3
0,0,2.53754E-3
0,0,7.772333E-4
0,0,7.427365E-4
0,0,2.156404E-3
0,0,1.442514E-1
0,0,6.358028E-4
0,0,3.883813E-2
0,0,3.838571E-1
0,0,3.186717E-3
0,0,3.381575E-4
0,0,2.791894E-3
0,0,1.857463E-3
0,0,9.934725E-3
0,0,2.967186E-3
0,0,1.522148E-2
0,0,3.018164E-2
0,0,1.882201E-1
0,0,1.048762E-2
0,0,2.501695E-3
0,0,1.652776E-2
0,0,2.158636E-3
0,0,8.301767E-4
0,0,1.984027E-3
0,0,5.829134E-4
0,0,6.025769E-4
0,0,6.57188E-3
0,0,9.247816E-4
0,0,1.756724E-4
0,0,2.33681E-4
0,0,1.560989E-3
0,0,8.224912E-3
0,0,1.688007E-2
0,0,2.056854E-2
0,0,1.287744E-3
0,0,7.575152E-3
0,0,8.078361E-3
0,0,1.872348E-3
0,0,1.340962E-3
0,0,1.003256E-2
0,0,1.582514E-2
0,0,3.676756E-2
0,0,1.107602E-3
1,0,1.013E-1
0,0,9.267272E-2
0,0,9.26994E-4
1,0,4.024631E-1
0,0,2.094218E-2
0,0,1.37319E-3
0,0,7.916076E-2
1,0,1.324562E-1
0,0,1.137227E-2
0,0,5.451865E-3
0,0,5.18464E-3
0,0,1.137419E-4
0,0,3.394282E-3
0,0,7.90388E-4
0,0,2.052741E-3
0,0,5.330198E-2
0,0,2.391713E-3
0,0,1.570206E-2
0,0,9.300859E-3
0,0,6.837872E-3
0,0,2.090131E-4
0,0,1.824862E-3
0,0,5.394379E-3
1,0,1.98392E-1
1,0,2.935975E-2
0,0,1.830192E-2
0,0,3.799808E-3
0,0,5.801375E-3
0,0,1.505578E-1
0,0,2.827811E-3
0,0,7.103923E-4
0,0,1.671308E-2
0,0,9.154798E-5
0,0,7.310139E-5
0,0,1.06317E-2
0,0,3.886733E-2
0,0,1.229068E-4
0,0,1.564187E-3
0,0,2.611251E-2
0,0,2.516012E-3
0,0,8.762667E-5
0,0,2.650259E-3
0,0,1.156096E-4
0,0,2.217387E-2
0,0,1.516708E-1
0,0,3.809931E-3
0,0,5.607223E-4
0,0,3.473885E-4
0,0,1.243734E-3
0,0,3.36621E-5
0,0,1.627702E-2
0,0,2.723742E-3
0,0,8.785808E-5
0,0,1.489128E-2
0,0,2.000534E-4
0,0,7.919262E-3
0,0,1.665009E-4
0,0,5.569166E-3
0,0,7.800226E-2
0,0,1.687826E-2
0,0,6.513625E-2
0,0,8.671647E-3
0,0,6.812372E-3
0,0,3.03317E-4
0,0,7.569758E-4
0,0,3.122224E-2
0,0,4.766386E-3
0,0,7.588357E-3
0,0,9.68006E-3
0,0,9.43533E-3
0,0,6.640246E-2
0,0,2.211556E-2
0,0,8.495955E-4
0,0,2.738516E-2
0,0,3.151238E-2
0,0,3.566192E-3
0,0,2.724587E-1
0,0,4.819256E-4
0,0,1.413773E-2
0,0,1.847606E-2
0,0,4.115925E-4
0,0,1.069542E-1
0,0,1.199027E-2
0,0,1.171753E-2
0,0,2.493612E-4
0,0,1.750073E-2
1,0,3.672787E-1
0,0,1.113961E-2
0,0,3.902319E-4
0,0,1.59677E-2
0,0,3.462036E-3
0,0,2.868384E-3
0,0,1.579294E-1
0,0,2.155453E-4
0,0,4.862276E-2
0,0,1.141071E-1
0,0,5.147793E-2
0,0,1.167085E-1
1,0,1.124801E-1
0,0,2.492163E-1
0,0,1.134778E-2
0,0,5.930992E-3
0,0,2.263733E-1
0,0,1.396264E-3
0,0,6.131285E-4
0,0,4.956571E-2
0,0,1.796672E-4
0,0,6.489469E-2
0,0,1.652467E-1
0,0,9.123139E-2
0,0,5.609289E-4
0,0,6.525683E-2
0,0,4.365459E-2
0,0,1.700458E-1
0,1,6.416496E-1
0,0,4.402448E-1
0,0,1.583983E-2
0,0,1.282771E-2
0,0,2.571804E-4
0,0,6.025467E-4
0,0,7.251421E-3
0,0,6.289286E-4
0,0,2.488905E-2
0,0,1.521855E-2
0,0,2.313073E-1
0,0,9.842941E-3
0,0,2.088959E-2
0,0,2.605201E-1
0,0,1.979536E-2
0,0,1.729611E-2
0,0,3.260367E-2
0,0,9.523009E-3
0,0,6.910401E-2
1,1,5.102544E-1
0,0,1.658564E-3
0,1,5.000617E-1
0,0,8.901978E-2
0,0,1.332597E-2
0,0,3.385473E-3
0,0,1.146847E-3
0,0,4.38092E-4
0,0,1.384586E-2
0,0,3.587301E-2
0,0,3.485458E-3
0,0,3.106282E-1
0,0,1.153866E-1
0,0,1.784454E-2
0,0,1.769411E-1
0,0,6.937936E-2
0,0,5.06478E-2
0,0,8.988249E-2
0,0,1.462679E-3
0,0,4.534972E-2
0,0,7.149806E-3
1,0,3.684103E-1
0,0,9.326502E-3
0,0,1.384003E-3
0,0,3.290602E-1
0,0,1.010072E-2
0,0,1.272591E-3
0,0,8.604452E-3
0,0,4.158989E-3
0,0,7.117574E-2
0,0,1.811674E-1
0,0,2.132422E-1
0,0,9.847083E-3
0,0,1.447625E-2
0,0,3.64868E-2
0,0,3.933938E-3
0,0,2.598437E-3
0,0,2.849542E-1
0,0,1.371593E-1
0,0,2.413018E-2
0,0,3.846563E-2
0,0,5.186574E-2
1,1,5.442082E-1
0,0,1.275082E-2
0,0,7.906697E-2
1,1,5.982615E-1
0,0,4.164274E-2
1,0,4.01332E-1
0,0,3.85095E-3
0,0,2.690136E-2
0,0,4.973347E-3
0,0,5.307586E-2
0,0,7.520196E-2
0,0,6.891747E-3
0,0,1.346525E-2
0,0,4.83464E-2
0,0,1.831602E-2
0,0,2.24945E-4
0,0,1.147179E-3
0,0,6.177234E-3
0,0,1.807635E-2
0,0,2.686838E-2
0,1,6.643985E-1
0,0,2.88162E-2
0,0,2.284345E-2
0,0,3.836954E-2
0,0,5.918501E-2
0,0,1.159174E-1
0,0,4.368062E-2
1,1,5.340213E-1
0,0,3.886563E-2
0,0,1.382069E-1
0,0,2.572794E-3
0,1,8.246472E-1
0,0,3.079276E-2
0,0,3.204227E-3
1,0,1.114938E-1
0,0,6.737495E-3
1,1,5.345259E-1
0,0,1.721408E-1
0,0,1.304197E-4
0,0,8.160029E-2
0,0,4.934752E-2
0,0,2.319608E-2
1,0,4.843517E-1
0,0,4.177563E-2
0,0,7.660696E-3
0,0,5.979466E-4
0,0,3.305403E-3
0,0,6.130175E-4
0,0,1.753821E-2
0,0,5.24806E-4
0,0,3.30292E-3
0,0,2.338891E-1
0,0,4.973302E-3
0,0,1.021055E-2
0,0,7.643558E-3
0,0,2.262778E-3
0,0,1.628524E-1
0,0,1.18358E-1
0,0,4.458502E-2
0,0,7.308929E-2
0,0,1.365542E-2
0,0,8.616145E-3
0,0,2.079477E-1
0,1,5.087121E-1
0,0,1.643789E-2
0,0,4.862802E-4
0,0,1.918873E-2
0,0,3.678987E-3
0,0,1.920817E-2
0,0,4.157077E-2
0,0,8.204923E-3
0,0,1.21356E-2
0,0,1.092568E-2
0,0,1.571704E-1
0,0,1.777589E-2
0,0,2.227032E-2
0,0,5.074714E-3
0,0,7.218207E-2
0,0,1.07856E-2
0,0,4.029139E-4
0,0,2.168768E-4
0,0,6.38284E-2
0,0,8.177877E-3
0,0,1.5129E-3
0,0,2.581605E-1
0,0,9.397299E-4
0,0,6.126688E-2
0,0,1.755339E-1
0,0,2.705098E-4
0,0,1.863257E-4
0,0,1.541102E-2
0,0,1.998469E-3
0,0,2.389972E-2
0,0,3.104002E-2
0,0,2.369958E-2
0,0,1.004071E-2
1,0,2.771119E-1
0,0,3.423691E-2
0,0,4.819455E-2
0,0,2.67971E-2
1,0,2.812497E-1
0,0,3.461668E-2
0,0,1.59836E-3
0,0,4.021895E-2
0,0,8.82564E-2
0,0,5.628896E-3
0,0,2.912621E-2
1,0,2.677913E-1
0,0,1.562528E-2
0,0,1.038129E-1
0,0,3.546627E-2
0,0,1.304104E-1
1,0,3.493509E-1
0,0,5.93776E-4
0,0,2.747698E-1
0,0,1.02592E-2
0,0,3.18433E-1
0,0,4.508511E-3
0,0,8.598959E-3
0,0,4.936879E-3
0,0,6.232419E-2
0,0,2.39967E-4
0,0,2.609561E-3
0,0,2.341766E-3
0,0,6.307777E-2
0,0,1.877794E-2
0,0,6.252175E-2
0,0,2.119297E-2
0,0,4.575912E-2
0,0,8.916282E-2
0,0,2.05283E-3
1,0,1.552059E-1
0,0,4.442058E-2
0,0,1.357017E-1
0,0,3.122406E-2
1,0,4.262665E-1
0,0,1.618608E-1
0,0,1.268657E-2
0,0,3.304261E-3
0,0,1.003943E-2
0,0,6.684517E-2
0,0,3.781446E-1
0,0,4.052901E-2
0,0,2.162149E-2
0,0,4.133482E-2
0,0,3.214566E-2
0,0,3.15365E-2
0,0,1.046813E-1
0,0,3.892598E-1
0,0,1.459433E-2
0,0,6.704161E-3
0,0,1.877091E-2
0,1,8.196826E-1
0,0,3.025824E-3
0,0,2.643549E-1
0,0,6.936924E-3
0,0,3.230556E-2
0,0,1.726908E-2
0,0,1.325463E-1
0,0,2.654376E-3
0,0,5.308467E-2
0,0,6.370839E-2
0,0,7.566694E-2
1,0,2.281401E-1
0,0,8.505199E-4
0,0,1.197612E-2
0,0,1.814692E-2
0,0,3.59476E-2
0,0,1.626294E-2
0,0,1.262278E-3
0,0,1.865748E-1
0,0,1.180478E-1
0,0,1.281519E-2
0,0,3.600064E-3
0,0,4.096884E-4
0,0,9.434514E-4
0,0,2.198052E-2
0,0,2.52605E-3
0,0,1.311569E-3
1,0,3.803799E-1
0,0,3.549986E-3
0,0,1.352502E-1
0,1,6.578175E-1
0,0,1.857362E-2
0,0,4.601334E-3
0,0,2.547402E-2
0,0,1.730553E-1
0,0,5.13419E-2
0,0,1.617519E-2
1,0,2.904973E-1
0,0,2.722015E-1
0,0,4.133341E-2
0,0,5.785933E-2
0,0,1.875512E-3
0,0,1.604743E-1
0,0,5.786767E-2
0,0,7.085341E-2
0,0,2.011381E-2
0,0,5.393317E-3
0,0,5.320072E-2
0,0,5.833046E-2
0,0,2.544069E-2
0,0,7.183744E-4
0,0,8.240114E-3
0,0,1.244921E-1
0,0,5.988726E-3
0,0,4.356656E-2
0,0,5.452538E-3
0,0,3.085416E-2
0,0,5.06752E-4
0,0,9.009545E-3
0,0,6.213963E-2
0,0,3.190655E-2
0,0,1.294105E-2
0,0,2.466873E-1
0,0,6.970557E-2
0,0,1.45313E-2
0,0,3.700249E-2
0,0,6.775536E-5
1,1,6.232404E-1
0,0,9.345857E-3
0,0,2.58407E-3
0,0,4.133533E-4
0,0,2.702568E-2
0,0,3.043811E-3
0,0,1.9795E-3
0,0,8.457358E-3
0,0,2.392157E-2
0,0,2.643483E-2
0,0,9.853379E-4
0,0,1.18284E-3
0,0,2.779926E-2
0,0,1.021234E-1
0,0,1.185723E-2
1,0,3.733233E-2
0,0,1.198476E-1
0,0,3.617267E-3
0,0,3.040126E-4
0,0,6.515424E-2
0,0,3.073447E-3
0,0,5.010878E-3
0,0,9.264466E-3
0,0,7.623822E-3
0,0,3.391399E-1
0,0,3.203761E-3
0,0,2.642061E-3
0,0,4.782997E-3
0,0,5.447793E-2
0,0,1.77563E-2
0,0,1.368347E-3
0,0,2.450753E-1
0,0,5.317534E-2
0,0,2.330729E-3
0,0,6.65891E-2
0,0,2.925167E-3
0,0,1.840052E-3
0,0,4.044998E-4
0,0,1.342481E-1
0,0,4.383744E-1
0,0,1.591942E-2
0,0,9.250771E-5
0,0,2.225978E-2
0,0,1.38668E-4
0,0,7.705764E-3
0,0,4.216364E-3
0,0,4.644758E-2
0,0,4.078729E-5
0,0,8.211229E-2
0,0,3.963385E-2
0,0,1.762247E-2
0,0,4.745623E-3
0,0,7.530312E-3
0,0,8.104662E-2
0,0,1.027039E-1
0,0,1.208867E-2
0,0,1.208441E-1
0,0,5.210159E-2
0,0,1.335503E-4
0,0,5.447393E-4
0,0,6.662464E-3
0,0,1.290857E-2
0,0,9.958904E-2
1,1,8.228005E-1
0,0,1.162005E-3
1,0,1.127002E-1
0,0,1.131474E-2
0,0,6.864836E-3
0,0,1.160973E-2
0,0,1.686868E-3
0,0,9.874284E-2
1,0,5.249389E-2
0,0,4.732766E-4
0,0,3.889587E-2
0,0,3.125131E-3
1,0,3.754589E-1
0,0,2.776602E-2
0,0,2.032517E-3
0,0,1.019192E-3
0,0,3.194734E-3
0,0,2.41377E-1
0,0,1.540988E-1
0,0,1.805E-2
0,0,6.818242E-4
0,0,1.178499E-4
0,0,1.809208E-2
0,0,2.938704E-5
0,0,2.529553E-2
0,0,2.256282E-2
0,0,2.285182E-3
0,0,1.741008E-3
0,0,1.001859E-3
0,0,4.089109E-3
0,0,1.096942E-2
0,0,1.316603E-1
0,0,1.114456E-2
0,0,1.189088E-2
0,0,3.40384E-2
0,0,6.351153E-4
0,0,4.728053E-2
0,0,5.665611E-2
0,0,2.896417E-4
1,0,1.924848E-1
0,0,7.749689E-3
0,0,1.088955E-2
0,0,2.751591E-1
0,0,1.310885E-2
0,0,3.558111E-2
0,0,8.727563E-3
0,0,1.420612E-2
0,0,1.793722E-2
0,0,1.840519E-3
0,0,1.279781E-2
0,0,5.850173E-3
0,0,4.339756E-2
0,0,1.834395E-3
0,0,6.299522E-2
0,0,5.541974E-2
0,0,6.112821E-3
0,0,1.388637E-3
0,0,6.391437E-2
0,0,7.391915E-3
0,0,1.452164E-1
0,0,1.049441E-2
0,0,1.223568E-2
0,0,8.26475E-2
0,0,5.024449E-4
0,0,2.623485E-3
0,0,9.052359E-4
0,0,1.514192E-3
0,0,3.323108E-3
0,0,1.163671E-1
0,0,4.866955E-2
0,0,3.33885E-3
0,0,2.975909E-1
0,0,4.964432E-2
0,0,1.572988E-2
0,0,1.698177E-2
0,0,1.102311E-1
0,0,1.924409E-1
0,0,2.9741E-1
0,0,1.264104E-1
0,0,1.765581E-1
0,0,5.841808E-2
0,0,7.014099E-3
0,0,1.689287E-2
0,0,6.793735E-3
0,0,1.133878E-1
0,0,3.879036E-2
0,0,1.614614E-2
0,0,1.445919E-2
0,0,4.766107E-1
0,0,2.94618E-2
0,0,2.170988E-1
0,0,1.052876E-3
